,count_pos_tweets,count_neg_tweets,ratio_pos_tweets,average_lenContent,average_replyCount,average_retweetCount,average_likeCount,average_quoteCount,average_followerCount,average_friendCount,average_pos,average_neu,average_neg,average_compound,count_all,count_hasLinks,count_hasMedia,count_isRetweeted,count_isQuoted,count_hasHashtags,count_verified
2020-10-04,48.0,44.0,0.5217391304347826,224.1153846153846,34.18269230769231,166.71153846153845,622.1153846153846,13.211538461538462,230732.14423076922,10083.817307692309,0.13770192307692306,0.7255961538461537,0.1366634615384615,-0.0010076923076923056,104.0,14.0,26.0,0.0,26.0,74.0,0.0
2020-10-05,62.0,49.0,0.5585585585585585,228.53076923076924,29.723076923076924,118.86923076923077,383.5,12.053846153846154,390081.72307692305,7765.5615384615385,0.14678461538461537,0.7283230769230769,0.1248692307692308,0.05139923076923075,130.0,27.0,47.0,0.0,18.0,69.0,0.0
2020-10-06,65.0,57.0,0.5327868852459017,223.21804511278197,44.278195488721806,176.87218045112783,727.390977443609,14.19548872180451,205225.62406015038,8583.075187969926,0.1512857142857143,0.6976541353383456,0.15100751879699248,0.02705488721804512,133.0,14.0,33.0,0.0,30.0,70.0,0.0
2020-10-07,60.0,40.0,0.6,216.0,22.11111111111111,108.98290598290598,358.87179487179486,8.333333333333334,252362.57264957266,10809.632478632479,0.13703418803418807,0.7392905982905981,0.12368376068376069,0.05286153846153849,117.0,27.0,27.0,0.0,20.0,71.0,0.0
2020-10-08,54.0,52.0,0.5094339622641509,216.25,39.895161290322584,358.6532258064516,849.766129032258,50.53225806451613,636151.3629032258,5846.540322580645,0.13751612903225802,0.7296532258064521,0.1328145161290323,-0.02595080645161292,124.0,20.0,48.0,0.0,16.0,73.0,0.0
2020-10-09,42.0,36.0,0.5384615384615384,246.36904761904762,28.166666666666668,139.01190476190476,469.3333333333333,10.797619047619047,432963.38095238095,7363.666666666667,0.15386904761904766,0.7170119047619048,0.12910714285714284,0.07003928571428569,84.0,20.0,31.0,0.0,11.0,52.0,0.0
2020-10-10,35.0,24.0,0.5932203389830508,238.82608695652175,43.84057971014493,73.8840579710145,310.18840579710144,16.855072463768117,268252.2173913043,7830.652173913043,0.1496956521739131,0.7402608695652174,0.11002898550724635,0.10472318840579715,69.0,18.0,32.0,0.0,4.0,45.0,0.0
2020-10-11,34.0,17.0,0.6666666666666666,235.96491228070175,19.982456140350877,63.75438596491228,267.6842105263158,5.526315789473684,289971.94736842107,11170.982456140351,0.2002105263157895,0.6825964912280703,0.11715789473684204,0.17071052631578953,57.0,7.0,24.0,0.0,6.0,36.0,0.0
2020-10-12,27.0,23.0,0.54,227.21875,37.625,134.71875,465.828125,13.34375,165398.203125,4695.203125,0.117328125,0.768921875,0.11371875000000001,-0.0005078125000000152,64.0,13.0,26.0,0.0,11.0,39.0,0.0
2020-10-13,30.0,28.0,0.5172413793103449,224.66176470588235,38.26470588235294,92.97058823529412,378.52941176470586,12.647058823529411,1103678.4117647058,4752.676470588235,0.14298529411764707,0.735823529411765,0.12120588235294116,0.07481323529411765,68.0,11.0,30.0,0.0,7.0,34.0,0.0
2020-10-14,38.0,39.0,0.4935064935064935,242.64285714285714,45.333333333333336,104.52380952380952,374.1309523809524,13.702380952380953,576721.75,3468.0,0.13914285714285718,0.7255119047619049,0.13533333333333333,-0.0005035714285714154,84.0,12.0,31.0,0.0,12.0,47.0,0.0
2020-10-15,50.0,30.0,0.625,225.80851063829786,17.170212765957448,106.54255319148936,314.0425531914894,9.297872340425531,241217.2659574468,6733.723404255319,0.14594680851063835,0.737776595744681,0.11630851063829788,0.09274042553191486,94.0,16.0,32.0,0.0,12.0,53.0,0.0
2020-10-16,42.0,31.0,0.5753424657534246,226.2,49.25,134.3,439.3375,15.9,502707.7625,8727.525,0.16471249999999996,0.7240625,0.11123749999999995,0.10338999999999998,80.0,16.0,25.0,0.0,10.0,51.0,0.0
2020-10-17,25.0,18.0,0.5813953488372093,231.7962962962963,39.925925925925924,108.29629629629629,487.98148148148147,12.25925925925926,421159.75925925927,6603.148148148148,0.15768518518518515,0.7349999999999999,0.10731481481481481,0.08357222222222219,54.0,7.0,24.0,0.0,5.0,34.0,0.0
2020-10-18,28.0,19.0,0.5957446808510638,225.0,152.25,761.625,3614.3333333333335,160.83333333333334,449770.4791666667,6500.5625,0.16041666666666668,0.7028333333333334,0.13664583333333336,0.07947499999999999,48.0,10.0,20.0,0.0,10.0,22.0,0.0
2020-10-19,27.0,23.0,0.54,225.6551724137931,42.224137931034484,89.65517241379311,422.7586206896552,13.241379310344827,124895.53448275862,3554.396551724138,0.14070689655172414,0.7251896551724137,0.13410344827586204,0.036613793103448276,58.0,11.0,23.0,0.0,10.0,34.0,0.0
2020-10-20,41.0,23.0,0.640625,235.88571428571427,28.82857142857143,72.81428571428572,289.5571428571429,17.214285714285715,598622.9714285714,4014.4142857142856,0.18194285714285713,0.6883000000000001,0.12971428571428567,0.1279371428571428,70.0,15.0,21.0,0.0,11.0,39.0,0.0
2020-10-21,25.0,16.0,0.6097560975609756,218.2156862745098,15.764705882352942,59.509803921568626,270.4117647058824,9.470588235294118,723826.8823529412,6541.705882352941,0.13135294117647056,0.7610000000000001,0.10770588235294117,0.04181764705882354,51.0,6.0,23.0,0.0,9.0,27.0,0.0
2020-10-22,38.0,23.0,0.6229508196721312,227.77941176470588,28.485294117647058,70.05882352941177,323.5,17.735294117647058,393523.42647058825,5179.073529411765,0.17599999999999996,0.7166911764705881,0.10729411764705885,0.17817794117647062,68.0,14.0,25.0,0.0,11.0,39.0,0.0
2020-10-23,29.0,28.0,0.5087719298245614,230.38709677419354,36.53225806451613,150.24193548387098,468.5,36.20967741935484,440939.0,6077.241935483871,0.1426129032258065,0.7396935483870972,0.11762903225806454,0.04991774193548387,62.0,11.0,22.0,0.0,6.0,37.0,0.0
2020-10-24,34.0,34.0,0.5,232.41095890410958,31.0,132.57534246575344,440.13698630136986,25.068493150684933,393168.4520547945,8781.219178082192,0.14916438356164388,0.7022328767123288,0.14858904109589044,-0.02432739726027398,73.0,15.0,34.0,0.0,9.0,43.0,0.0
2020-10-25,26.0,28.0,0.48148148148148145,236.03389830508473,19.25423728813559,85.88135593220339,320.6101694915254,13.169491525423728,198252.88135593222,9104.57627118644,0.16089830508474573,0.6738305084745759,0.16522033898305083,-0.021967796610169493,59.0,14.0,17.0,0.0,17.0,31.0,0.0
2020-10-26,40.0,27.0,0.5970149253731343,212.15189873417722,20.29113924050633,125.69620253164557,468.0,19.911392405063292,193723.56962025317,10083.050632911392,0.14645569620253168,0.7389113924050632,0.11465822784810126,0.09112151898734178,79.0,17.0,29.0,0.0,11.0,53.0,0.0
2020-10-27,34.0,22.0,0.6071428571428571,226.34328358208955,38.149253731343286,110.92537313432835,474.17910447761193,19.134328358208954,188867.73134328358,8532.328358208955,0.15976119402985073,0.7177910447761194,0.12246268656716418,0.11744925373134327,67.0,9.0,29.0,0.0,11.0,36.0,0.0
2020-10-28,52.0,53.0,0.49523809523809526,215.8181818181818,68.00826446280992,109.8099173553719,585.4297520661157,27.297520661157026,346076.826446281,8958.330578512398,0.12965289256198348,0.7335619834710744,0.13680165289256196,-0.028452066115702498,121.0,23.0,43.0,0.0,20.0,73.0,0.0
2020-10-29,28.0,26.0,0.5185185185185185,228.5,26.967741935483872,83.5,361.0,12.35483870967742,445270.6612903226,6965.790322580645,0.1359677419354839,0.7288387096774196,0.13525806451612904,0.006319354838709704,62.0,19.0,27.0,0.0,11.0,34.0,0.0
2020-10-30,32.0,25.0,0.5614035087719298,221.33333333333334,23.014492753623188,100.65217391304348,478.92753623188406,16.333333333333332,277423.347826087,9553.826086956522,0.13091304347826085,0.7393333333333332,0.12976811594202903,0.02744492753623189,69.0,17.0,26.0,0.0,10.0,38.0,0.0
2020-10-31,43.0,42.0,0.5058823529411764,211.57894736842104,63.189473684210526,154.7578947368421,669.3263157894737,22.063157894736843,192807.6947368421,9526.873684210526,0.15208421052631582,0.7110947368421053,0.1368421052631579,0.032023157894736844,95.0,10.0,31.0,0.0,13.0,58.0,0.0
2020-11-01,32.0,28.0,0.5333333333333333,235.36923076923077,31.076923076923077,105.1076923076923,416.7230769230769,23.523076923076925,326539.56923076924,10923.2,0.17970769230769232,0.6652461538461539,0.15503076923076922,0.05309076923076922,65.0,8.0,27.0,0.0,13.0,43.0,0.0
2020-11-02,39.0,30.0,0.5652173913043478,230.43421052631578,26.894736842105264,88.76315789473684,371.39473684210526,12.407894736842104,156663.5394736842,12764.842105263158,0.16943421052631583,0.7012368421052632,0.1293421052631579,0.0806907894736842,76.0,18.0,24.0,0.0,15.0,48.0,0.0
2020-11-03,32.0,18.0,0.64,216.52830188679246,31.69811320754717,69.39622641509433,291.811320754717,18.71698113207547,538612.7547169811,8447.264150943396,0.1691698113207547,0.7058113207547169,0.1250188679245283,0.16050188679245286,53.0,9.0,25.0,0.0,8.0,32.0,0.0
2020-11-04,32.0,16.0,0.6666666666666666,238.37254901960785,18.470588235294116,50.94117647058823,445.3921568627451,7.235294117647059,773536.9411764706,5627.078431372549,0.1784901960784313,0.6960392156862745,0.12549019607843137,0.182013725490196,51.0,6.0,18.0,0.0,7.0,30.0,0.0
2020-11-05,24.0,26.0,0.48,214.3050847457627,76.69491525423729,120.10169491525424,729.7966101694915,26.0,548450.2033898305,9652.525423728814,0.12264406779661016,0.7593389830508475,0.11801694915254236,-0.0038576271186440683,59.0,12.0,20.0,0.0,9.0,29.0,0.0
2020-11-06,25.0,26.0,0.49019607843137253,243.60344827586206,22.086206896551722,49.206896551724135,287.9310344827586,11.431034482758621,486210.724137931,4074.8275862068967,0.11755172413793104,0.7642241379310344,0.11817241379310345,-0.004799999999999998,58.0,11.0,22.0,0.0,8.0,32.0,0.0
2020-11-07,36.0,18.0,0.6666666666666666,223.16949152542372,25.88135593220339,57.71186440677966,314.7457627118644,15.338983050847459,589674.0169491526,9969.50847457627,0.2041186440677966,0.6689322033898305,0.12691525423728817,0.20267118644067791,59.0,8.0,20.0,0.0,9.0,37.0,0.0
2020-11-08,31.0,23.0,0.5740740740740741,215.44615384615383,25.323076923076922,82.33846153846154,389.24615384615385,12.184615384615384,432623.3692307692,5224.861538461539,0.1476153846153846,0.7415076923076926,0.11086153846153846,0.060873846153846174,65.0,9.0,25.0,0.0,10.0,33.0,0.0
2020-11-09,47.0,25.0,0.6527777777777778,226.65853658536585,35.73170731707317,114.7439024390244,550.3780487804878,22.475609756097562,923252.5853658536,6115.207317073171,0.1660487804878049,0.7534146341463414,0.08053658536585366,0.19083902439024392,82.0,19.0,23.0,0.0,17.0,49.0,0.0
2020-11-10,36.0,29.0,0.5538461538461539,220.25,15.736842105263158,69.09210526315789,250.14473684210526,12.710526315789474,423896.19736842107,11720.28947368421,0.1507236842105263,0.7407500000000002,0.1085,0.07290789473684213,76.0,24.0,27.0,0.0,9.0,38.0,0.0
2020-11-11,23.0,28.0,0.45098039215686275,237.6271186440678,24.677966101694917,93.54237288135593,365.4406779661017,20.372881355932204,456576.9491525424,5042.186440677966,0.12267796610169494,0.7427457627118641,0.13462711864406782,-0.026532203389830523,59.0,12.0,16.0,0.0,11.0,39.0,0.0
2020-11-12,65.0,40.0,0.6190476190476191,244.37272727272727,18.954545454545453,73.42727272727272,327.4727272727273,14.281818181818181,269128.2727272727,5118.418181818181,0.15537272727272725,0.7288363636363634,0.11579999999999999,0.12302181818181818,110.0,22.0,42.0,0.0,20.0,61.0,0.0
2020-11-13,37.0,36.0,0.5068493150684932,232.390243902439,27.01219512195122,85.35365853658537,380.4390243902439,20.926829268292682,217124.01219512196,6401.524390243902,0.14435365853658533,0.6963780487804877,0.1592682926829268,-0.05207682926829265,82.0,18.0,31.0,0.0,6.0,40.0,0.0
2020-11-14,30.0,35.0,0.46153846153846156,226.2077922077922,32.84415584415584,62.675324675324674,316.6233766233766,16.649350649350648,254268.8831168831,9668.987012987012,0.13632467532467535,0.734844155844156,0.12888311688311685,-0.04033376623376623,77.0,12.0,29.0,0.0,16.0,46.0,0.0
2020-11-15,41.0,26.0,0.6119402985074627,210.4788732394366,23.816901408450704,59.70422535211268,342.11267605633805,12.169014084507042,286541.71830985916,4639.267605633803,0.1582112676056338,0.7305633802816902,0.1112112676056338,0.12809718309859155,71.0,14.0,21.0,0.0,14.0,35.0,0.0
2020-11-16,40.0,35.0,0.5333333333333333,237.81927710843374,128.51807228915663,108.75903614457832,576.0120481927711,37.2289156626506,407805.2048192771,5362.626506024097,0.1561807228915663,0.7180481927710847,0.12569879518072286,0.04777228915662652,83.0,17.0,31.0,0.0,8.0,48.0,0.0
2020-11-17,45.0,36.0,0.5555555555555556,213.97916666666666,37.020833333333336,81.625,466.28125,28.239583333333332,441527.59375,8087.822916666667,0.1540416666666666,0.7253749999999998,0.12057291666666664,0.07768125000000001,96.0,19.0,37.0,0.0,14.0,55.0,0.0
2020-11-18,37.0,17.0,0.6851851851851852,226.864406779661,31.016949152542374,78.71186440677967,329.2881355932203,19.76271186440678,710107.2881355932,5262.8983050847455,0.1869661016949153,0.702830508474576,0.11018644067796611,0.18405762711864418,59.0,7.0,21.0,0.0,9.0,27.0,0.0
2020-11-19,46.0,36.0,0.5609756097560976,225.67045454545453,30.431818181818183,68.14772727272727,573.6590909090909,11.488636363636363,180632.79545454544,6786.704545454545,0.1607727272727272,0.6785795454545455,0.16063636363636366,0.03726931818181818,88.0,14.0,30.0,0.0,11.0,46.0,0.0
2020-11-20,51.0,37.0,0.5795454545454546,215.42156862745097,25.38235294117647,97.98039215686275,444.88235294117646,11.558823529411764,426850.4705882353,9061.14705882353,0.1535882352941177,0.7272745098039218,0.11917647058823533,0.09863627450980392,102.0,16.0,38.0,0.0,15.0,56.0,0.0
2020-11-21,41.0,34.0,0.5466666666666666,221.77777777777777,37.24691358024691,232.37037037037038,902.5555555555555,75.72839506172839,205872.04938271604,7464.962962962963,0.16681481481481486,0.6943333333333335,0.1389135802469136,0.038725925925925914,81.0,14.0,32.0,0.0,12.0,52.0,0.0
2020-11-22,79.0,55.0,0.5895522388059702,224.10638297872342,50.88652482269504,134.81560283687944,722.0780141843971,67.25531914893617,294681.24113475176,7448.120567375887,0.1686028368794326,0.6923475177304971,0.13899999999999998,0.07307446808510637,141.0,15.0,63.0,0.0,18.0,81.0,0.0
2020-11-23,35.0,24.0,0.5932203389830508,225.3,17.4,49.74285714285714,303.5571428571429,14.957142857142857,495350.67142857146,3321.214285714286,0.1459571428571429,0.7412857142857143,0.11274285714285712,0.11280000000000001,70.0,11.0,24.0,0.0,8.0,37.0,0.0
2020-11-24,43.0,34.0,0.5584415584415584,223.7816091954023,22.436781609195403,64.27586206896552,306.6896551724138,13.471264367816092,259603.83908045976,4762.252873563219,0.15829885057471263,0.7188965517241377,0.12280459770114946,0.08671839080459769,87.0,16.0,29.0,0.0,10.0,49.0,0.0
2020-11-25,62.0,50.0,0.5535714285714286,244.1140350877193,17.36842105263158,54.973684210526315,229.31578947368422,10.736842105263158,313029.3070175439,7673.175438596491,0.16611403508771935,0.6910175438596494,0.142859649122807,0.03660877192982453,114.0,26.0,42.0,0.0,11.0,79.0,0.0
2020-11-26,66.0,38.0,0.6346153846153846,226.1293103448276,34.18103448275862,88.0,471.2413793103448,25.74137931034483,174078.5,5385.974137931034,0.1777327586206896,0.6991465517241378,0.12308620689655166,0.16698965517241365,116.0,17.0,47.0,0.0,13.0,77.0,0.0
2020-11-27,31.0,28.0,0.5254237288135594,243.46153846153845,17.29230769230769,37.0,203.47692307692307,7.430769230769231,243926.27692307692,10814.738461538462,0.14689230769230766,0.7172153846153845,0.13593846153846154,0.0012215384615384569,65.0,10.0,21.0,0.0,4.0,42.0,0.0
2020-11-28,36.0,22.0,0.6206896551724138,220.03076923076924,22.907692307692308,76.16923076923077,352.61538461538464,19.6,344295.0307692308,5517.723076923077,0.15184615384615388,0.7255076923076921,0.12264615384615388,0.06783999999999998,65.0,13.0,21.0,0.0,10.0,29.0,0.0
2020-11-29,35.0,24.0,0.5932203389830508,222.71212121212122,31.227272727272727,147.33333333333334,547.1060606060606,27.151515151515152,155323.5606060606,7829.227272727273,0.17545454545454545,0.6910909090909088,0.13350000000000004,0.10007424242424244,66.0,17.0,20.0,0.0,8.0,34.0,0.0
2020-11-30,35.0,32.0,0.5223880597014925,238.28,24.773333333333333,78.66666666666667,360.37333333333333,13.026666666666667,425409.50666666665,9312.12,0.14797333333333332,0.7264133333333334,0.1257066666666667,0.0509933333333333,75.0,9.0,28.0,0.0,12.0,44.0,0.0
2020-12-01,39.0,32.0,0.5492957746478874,221.17948717948718,26.67948717948718,56.58974358974359,311.1025641025641,10.743589743589743,127899.60256410256,8030.01282051282,0.16552564102564105,0.6970000000000003,0.13746153846153847,0.07848076923076923,78.0,12.0,26.0,0.0,11.0,45.0,0.0
2020-12-02,37.0,21.0,0.6379310344827587,218.10294117647058,110.17647058823529,82.41176470588235,380.47058823529414,32.338235294117645,248357.89705882352,5335.191176470588,0.169,0.7191911764705881,0.11172058823529413,0.16616323529411775,68.0,10.0,34.0,0.0,6.0,38.0,0.0
2020-12-03,31.0,22.0,0.5849056603773585,249.3090909090909,41.70909090909091,113.18181818181819,486.94545454545454,26.78181818181818,213958.69090909092,5887.4,0.1655818181818182,0.7173636363636363,0.1171272727272727,0.12057090909090908,55.0,10.0,14.0,0.0,12.0,31.0,0.0
2020-12-04,35.0,28.0,0.5555555555555556,253.6764705882353,17.455882352941178,67.73529411764706,284.9264705882353,12.455882352941176,784824.2352941176,10908.191176470587,0.1569117647058824,0.7100735294117649,0.13305882352941176,0.05026764705882353,68.0,10.0,28.0,0.0,8.0,35.0,0.0
2020-12-05,26.0,21.0,0.5531914893617021,243.16981132075472,33.924528301886795,115.09433962264151,630.5849056603773,18.71698113207547,355850.4528301887,10886.792452830188,0.13307547169811318,0.7483584905660378,0.11867924528301887,0.041428301886792446,53.0,13.0,22.0,0.0,3.0,30.0,0.0
2020-12-06,42.0,31.0,0.5753424657534246,226.6951219512195,30.378048780487806,114.79268292682927,479.5731707317073,22.353658536585368,369650.4146341463,9042.707317073171,0.1539878048780488,0.7201219512195123,0.1259390243902439,0.049928048780487795,82.0,11.0,32.0,0.0,22.0,49.0,0.0
2020-12-07,36.0,38.0,0.4864864864864865,241.72289156626505,42.8433734939759,105.34939759036145,571.0602409638554,23.91566265060241,256050.8674698795,8804.77108433735,0.1601204819277109,0.7090722891566262,0.13084337349397587,0.03938674698795179,83.0,19.0,28.0,0.0,14.0,49.0,0.0
2020-12-08,50.0,30.0,0.625,242.77173913043478,48.03260869565217,237.2826086956522,1154.2391304347825,40.84782608695652,304240.0543478261,4970.673913043478,0.14542391304347826,0.7539782608695651,0.10065217391304351,0.14720217391304352,92.0,17.0,31.0,0.0,15.0,40.0,0.0
2020-12-09,44.0,34.0,0.5641025641025641,223.70454545454547,39.55681818181818,129.1590909090909,595.2386363636364,26.34090909090909,398658.0340909091,7126.227272727273,0.16036363636363632,0.7209318181818183,0.11870454545454544,0.1313022727272727,88.0,26.0,25.0,0.0,9.0,43.0,0.0
2020-12-10,50.0,25.0,0.6666666666666666,241.5731707317073,28.463414634146343,101.8780487804878,708.9634146341464,14.585365853658537,305960.3292682927,6984.987804878048,0.17146341463414635,0.7046707317073171,0.1239268292682927,0.12234512195121952,82.0,19.0,17.0,0.0,7.0,44.0,0.0
2020-12-11,45.0,20.0,0.6923076923076923,205.83561643835617,21.753424657534246,108.83561643835617,634.7808219178082,19.013698630136986,236872.01369863015,9522.493150684932,0.1782876712328767,0.711123287671233,0.11058904109589039,0.17299589041095884,73.0,17.0,32.0,0.0,11.0,43.0,0.0
2020-12-12,26.0,19.0,0.5777777777777777,221.78,34.5,98.26,490.8,25.0,164905.66,6548.62,0.1631,0.7051000000000003,0.1318,0.04702,50.0,7.0,23.0,0.0,5.0,22.0,0.0
2020-12-13,39.0,30.0,0.5652173913043478,236.83529411764707,31.058823529411764,91.75294117647059,466.98823529411766,21.211764705882352,308049.4117647059,6321.905882352941,0.151635294117647,0.7494470588235292,0.09892941176470585,0.11955529411764708,85.0,19.0,30.0,0.0,16.0,48.0,0.0
2020-12-14,51.0,21.0,0.7083333333333334,226.37179487179486,20.53846153846154,84.15384615384616,365.70512820512823,14.102564102564102,235134.62820512822,5936.423076923077,0.17998717948717946,0.7098974358974358,0.1102051282051282,0.181175641025641,78.0,11.0,25.0,0.0,11.0,40.0,0.0
2020-12-15,39.0,26.0,0.6,226.9078947368421,28.56578947368421,117.52631578947368,540.8815789473684,20.355263157894736,205039.2894736842,5170.868421052632,0.1718421052631579,0.7254473684210526,0.10264473684210526,0.15569605263157887,76.0,11.0,32.0,0.0,7.0,36.0,0.0
2020-12-16,38.0,31.0,0.5507246376811594,229.01298701298703,34.94805194805195,128.15584415584416,604.7012987012987,16.415584415584416,404193.8441558442,5356.506493506494,0.1500649350649351,0.7216233766233767,0.12828571428571425,0.044972727272727275,77.0,15.0,37.0,0.0,8.0,37.0,0.0
2020-12-17,52.0,36.0,0.5909090909090909,230.63829787234042,48.01063829787234,108.06382978723404,509.4468085106383,14.638297872340425,278077.44680851063,8772.340425531915,0.17573404255319147,0.7132021276595747,0.11101063829787233,0.12520425531914897,94.0,14.0,38.0,0.0,7.0,55.0,0.0
2020-12-18,46.0,28.0,0.6216216216216216,224.3827160493827,53.45679012345679,127.07407407407408,598.604938271605,33.71604938271605,392080.5925925926,9154.641975308641,0.16241975308641976,0.7211111111111113,0.11645679012345679,0.13132962962962966,81.0,18.0,43.0,0.0,8.0,43.0,0.0
2020-12-19,48.0,44.0,0.5217391304347826,216.8,34.42,86.69,411.69,10.2,268701.36,6422.71,0.17250000000000004,0.6895100000000004,0.13801,0.073573,100.0,16.0,36.0,0.0,8.0,54.0,0.0
2020-12-20,59.0,34.0,0.6344086021505376,223.6346153846154,36.07692307692308,82.84615384615384,395.58653846153845,12.490384615384615,291135.39423076925,10217.951923076924,0.16612499999999994,0.7159807692307691,0.11786538461538457,0.1302153846153845,104.0,19.0,36.0,0.0,18.0,60.0,0.0
2020-12-21,43.0,51.0,0.4574468085106383,228.41,25.57,76.92,348.37,10.45,311335.25,5975.51,0.13099,0.7291000000000003,0.13991,-0.017269000000000007,100.0,22.0,41.0,0.0,4.0,55.0,0.0
2020-12-22,42.0,31.0,0.5753424657534246,215.13793103448276,341.82758620689657,106.63218390804597,452.64367816091954,65.4367816091954,378168.7471264368,6164.402298850575,0.14737931034482762,0.7521034482758623,0.10051724137931035,0.1089367816091954,87.0,11.0,32.0,0.0,12.0,48.0,0.0
2020-12-23,39.0,29.0,0.5735294117647058,234.74358974358975,36.55128205128205,118.51282051282051,709.1410256410256,14.948717948717949,554625.3333333334,4101.974358974359,0.144974358974359,0.7477051282051277,0.10730769230769233,0.1016910256410256,78.0,15.0,35.0,0.0,8.0,44.0,0.0
2020-12-24,42.0,19.0,0.6885245901639344,236.2,25.953846153846154,93.78461538461538,448.81538461538463,10.707692307692307,277292.0307692308,5859.538461538462,0.22936923076923071,0.6676461538461537,0.1029538461538462,0.27229384615384616,65.0,14.0,27.0,0.0,6.0,41.0,0.0
2020-12-25,32.0,14.0,0.6956521739130435,230.82,11.18,31.38,195.52,3.44,159339.7,6637.72,0.22907999999999998,0.6688799999999998,0.102,0.27483199999999997,50.0,7.0,22.0,0.0,4.0,33.0,0.0
2020-12-26,32.0,33.0,0.49230769230769234,233.33333333333334,53.306666666666665,540.8,1167.4,42.56,210461.72,4004.32,0.15001333333333328,0.7167733333333333,0.13328,0.00654933333333333,75.0,16.0,24.0,0.0,12.0,39.0,0.0
2020-12-27,31.0,30.0,0.5081967213114754,223.28985507246378,28.10144927536232,109.31884057971014,456.4782608695652,10.681159420289855,205167.4492753623,5633.449275362319,0.1619130434782609,0.7095217391304346,0.12853623188405794,0.035857971014492736,69.0,17.0,27.0,0.0,11.0,34.0,0.0
2020-12-28,30.0,34.0,0.46875,217.68421052631578,83.25,265.0657894736842,1246.5394736842106,34.5921052631579,535302.6447368421,8894.171052631578,0.12593421052631582,0.7341578947368422,0.13997368421052628,-0.007696052631578934,76.0,23.0,20.0,0.0,5.0,44.0,0.0
2020-12-29,48.0,30.0,0.6153846153846154,229.41666666666666,65.5625,144.88541666666666,751.9479166666666,22.145833333333332,843876.9270833334,5191.802083333333,0.1314895833333334,0.7640937499999997,0.10445833333333332,0.07720624999999999,96.0,15.0,44.0,0.0,12.0,53.0,0.0
2020-12-30,52.0,48.0,0.52,232.71698113207546,44.4811320754717,133.3490566037736,560.4245283018868,13.443396226415095,234918.25471698114,5505.61320754717,0.1495943396226416,0.7305283018867924,0.1199056603773585,0.057370754716981144,106.0,18.0,31.0,0.0,16.0,53.0,0.0
2020-12-31,52.0,34.0,0.6046511627906976,223.14583333333334,23.979166666666668,73.42708333333333,283.0416666666667,7.354166666666667,281397.3020833333,9510.479166666666,0.1692708333333334,0.7054791666666667,0.12521875,0.13117708333333336,96.0,14.0,41.0,0.0,14.0,49.0,0.0
2021-01-01,51.0,27.0,0.6538461538461539,230.28235294117647,114.67058823529412,219.78823529411764,1290.105882352941,26.011764705882353,323983.0117647059,4058.505882352941,0.19782352941176468,0.6893764705882353,0.11281176470588233,0.20480000000000007,85.0,11.0,33.0,0.0,8.0,44.0,0.0
2021-01-02,65.0,39.0,0.625,227.85470085470087,25.427350427350426,79.5982905982906,292.1880341880342,11.461538461538462,407455.0,7477.068376068376,0.16271794871794876,0.7219230769230772,0.11536752136752138,0.1108641025641025,117.0,18.0,45.0,0.0,20.0,71.0,0.0
2021-01-03,51.0,34.0,0.6,228.81052631578947,27.589473684210525,70.76842105263158,358.7157894736842,10.842105263157896,205901.85263157895,7398.242105263158,0.15892631578947367,0.7137368421052632,0.1273368421052632,0.06760421052631581,95.0,10.0,34.0,0.0,11.0,59.0,0.0
2021-01-04,58.0,41.0,0.5858585858585859,232.22222222222223,22.666666666666668,65.85470085470085,283.1709401709402,6.188034188034188,189246.9829059829,8191.65811965812,0.13999999999999999,0.7596581196581199,0.10040170940170938,0.06124615384615384,117.0,13.0,37.0,0.0,16.0,77.0,0.0
2021-01-05,33.0,30.0,0.5238095238095238,235.21428571428572,20.84285714285714,124.35714285714286,505.57142857142856,11.085714285714285,417063.6285714286,4347.671428571429,0.14181428571428567,0.7404000000000002,0.11768571428571428,0.03660428571428571,70.0,12.0,26.0,0.0,10.0,41.0,0.0
2021-01-06,24.0,29.0,0.4528301886792453,216.18032786885246,35.52459016393443,123.8360655737705,398.8688524590164,10.98360655737705,349476.9016393443,3679.4918032786886,0.09977049180327868,0.7790983606557378,0.1211311475409836,-0.042793442622950845,61.0,10.0,24.0,0.0,2.0,32.0,0.0
2021-01-07,24.0,34.0,0.41379310344827586,238.46875,35.375,136.609375,554.21875,18.515625,238633.875,7308.90625,0.10799999999999998,0.7359687499999997,0.15609375,-0.11253750000000001,64.0,10.0,32.0,0.0,5.0,41.0,0.0
2021-01-08,42.0,35.0,0.5454545454545454,246.1125,18.425,81.7375,317.925,8.7875,93352.55,5338.4875,0.1532,0.728175,0.11860000000000001,0.0599075,80.0,12.0,27.0,0.0,11.0,55.0,0.0
2021-01-09,52.0,31.0,0.6265060240963856,230.9009900990099,14.851485148514852,62.89108910891089,260.94059405940595,5.118811881188119,417837.82178217825,6579.257425742574,0.15258415841584155,0.7381188118811881,0.10932673267326729,0.12922574257425745,101.0,11.0,41.0,0.0,14.0,59.0,0.0
2021-01-10,26.0,33.0,0.4406779661016949,230.27272727272728,26.46969696969697,62.18181818181818,274.93939393939394,9.272727272727273,155319.48484848486,3825.242424242424,0.1250757575757576,0.7225606060606062,0.15234848484848484,-0.06480454545454543,66.0,9.0,27.0,0.0,8.0,33.0,0.0
